446525440, 501268480, 507265024, 490020864, 512401408, 501469184, 516337664, 509988864, 500944896, 497471488, 463424774, 465390574, 483223481, 448000411, 512860883, 477576642, 498704145, 477665374, 509847459, 447921580, 486671357, 476152287, 501266859, 473119029, 497466856, 455739681, 457867643, 474480323, 462990249, 511067553
473288704, 500563968, 522645504, 518610944, 524779520, 504975360, 516734976, 495419392, 525701120, 496300032, 518971108, 489867537, 508771221, 522797226, 499714505, 479975645, 477079762, 515800459, 509230442, 501442598, 509183334, 512540002, 494968294, 496429330, 492986560, 483576770, 492298542, 512910827, 480147518, 475626679
470650880, 525795328, 498647040, 521003008, 534413312, 495562752, 503263232, 530595840, 493494272, 520007680, 516453322, 515846469, 530753271, 477172373, 478197622, 511416652, 525738390, 503095911, 477446147, 528022204, 483838695, 499375782, 494729085, 494081116, 483366052, 487414230, 520083440, 500462120, 523314155, 516340048
461574144, 525852672, 496648192, 490426368, 522858496, 513241088, 523362304, 516640768, 522743808, 530575360, 467669506, 527196831, 520045846, 484811743, 511813993, 497103805, 514800157, 528007446, 461700838, 508657047, 470857529, 529980916, 498783167, 485360035, 488572178, 526173642, 519662135, 490652232, 525124977, 524567532
472993792, 522207232, 524726272, 505053184, 525197312, 495955968, 521699328, 488730624, 494575616, 524627968, 507045164, 521894149, 509807093, 503055733, 481607014, 505112321, 522681680, 513521914, 500092051, 515283182, 493984114, 503875653, 512833672, 475960697, 495142802, 489893240, 501952736, 498384794, 514307740, 491500492
446398464, 535453696, 505589760, 508112896, 494284800, 499359744, 493498368, 496967680, 502784000, 519348224, 462870697, 506945106, 507490262, 460133615, 463404105, 532115058, 494024517, 503857130, 471867645, 466041393, 467862381, 503926713, 494827178, 516106649, 529178545, 512658286, 494857699, 524368599, 446425936, 497996994
452177920, 526540800, 514666496, 500031488, 523292672, 493658112, 499630080, 524234752, 514797568, 515149824, 454977308, 525752776, 460572793, 503749482, 525050050, 479078493, 469099517, 462898740, 501404746, 486058881, 477299816, 514283890, 513049653, 520802387, 487659953, 521856289, 516998282, 520218875, 495675794, 489077335
449019904, 527077376, 510943232, 540491776, 517636096, 502542336, 529502208, 497434624, 500555776, 504008704, 509470842, 532370431, 514397978, 471477990, 508201141, 525785638, 538600043, 450409102, 540117018, 486197718, 514092636, 530714836, 505155924, 506953409, 496312404, 455401830, 453094506, 457345900, 449512818, 463973968
428896256, 524173312, 501092352, 517656576, 521916416, 511242240, 514744320, 502362112, 516153344, 533884928, 477864857, 521528139, 495136786, 519470452, 503288987, 478491094, 489964644, 505583228, 532531487, 441779045, 452520078, 460732564, 452010737, 504294624, 473505476, 500932834, 497459701, 506242129, 470577746, 512395849
459399168, 502976512, 521940992, 522338304, 517492736, 514052096, 504233984, 509538304, 495951872, 491773952, 462342428, 522146698, 467943663, 475428072, 518395071, 516474830, 482384539, 462671990, 517368261, 518939707, 497865647, 481015354, 517007551, 494697478, 471320223, 520129733, 520301501, 489281034, 501714278, 501787409
447094784, 489889792, 523415552, 526430208, 518520832, 510840832, 515182592, 519335936, 523075584, 499531776, 459813606, 450646321, 450734336, 464752424, 450983163, 505320745, 495235260, 463627372, 505097707, 519840908, 526210454, 526219886, 452305219, 508935292, 513140498, 490697470, 504042466, 495904119, 518598186, 464901442
471982080, 521220096, 471998464, 494956544, 517304320, 510078976, 523640832, 522018816, 520720384, 501436416, 482983831, 476521715, 475774128, 479001996, 512979258, 514266334, 488294047, 518373972, 491725860, 511178914, 513299939, 501681670, 520826115, 477552500, 472056419, 514051525, 517569507, 508868412, 513395275, 472724626
463544320, 536178688, 522993664, 494374912, 517595136, 492027904, 521469952, 507432960, 520990720, 515055616, 534759644, 525129908, 529290582, 509542889, 471769477, 491269920, 467973699, 463753768, 486503889, 528336751, 504257654, 490675582, 524760354, 513379582, 530274582, 533172459, 500929060, 519011784, 508096668, 477480741
454995968, 501723136, 497373184, 498176000, 519118848, 515145728, 535138304, 511430656, 524148736, 510676992, 516855796, 462312785, 524296245, 512854092, 521031208, 503637252, 487852515, 514814886, 482020830, 512352753, 531594423, 460284403, 502388781, 486228860, 523613743, 523189394, 515978798, 510154785, 468185241, 510023508
434712576, 521240576, 505171968, 506658816, 489107456, 538677248, 500015104, 498790400, 517877760, 524980224, 443927149, 496581396, 487678501, 504721344, 459110221, 451647091, 512006508, 466097803, 481436226, 524259598, 488081450, 486987583, 477009639, 455074057, 506742266, 457528362, 477215755, 499669565, 527129255, 525292894
465592320, 506990592, 521195520, 512659456, 513056768, 488374272, 536260608, 532439040, 520282112, 515399680, 489367696, 507460271, 528754602, 481168996, 499796494, 497876625, 515950031, 521145849, 518099267, 509140860, 475265086, 488110329, 491700152, 491068515, 470081667, 478962916, 521924658, 492201104, 510773167, 529588144
464990208, 519135232, 498618368, 520581120, 524066816, 505085952, 517865472, 498495488, 494497792, 505606144, 499663192, 485298455, 516349230, 480763799, 475067832, 493283249, 479866787, 514916985, 514361281, 505881057, 491998795, 502493791, 483652849, 477467942, 510631009, 478061906, 510121616, 512465498, 474013328, 518417202
462344192, 505917440, 518340608, 526819328, 498679808, 498188288, 509202432, 521736192, 529244160, 492220416, 509864705, 493409333, 462949017, 524407887, 493808480, 512295669, 509206291, 510982564, 499546833, 495698035, 466724561, 466934508, 512007420, 505276773, 469634452, 526654784, 491875695, 475815074, 524309595, 465686572
450895872, 524619776, 513429504, 491065344, 525488128, 500412416, 519880704, 537620480, 499675136, 487428096, 527368225, 474399912, 463287451, 475504888, 498679427, 508087544, 494159925, 516603533, 471722200, 507699641, 451764143, 536236911, 511903952, 495575430, 483618407, 487601050, 498528132, 450950308, 523924749, 492036196
458915840, 488837120, 497135616, 520613888, 506060800, 529690624, 499568640, 522272768, 518381568, 518250496, 519550884, 481745714, 527878083, 460901656, 470756804, 477646749, 492956063, 508965692, 503766485, 504248309, 466786557, 459805043, 505118794, 507705444, 471901998, 498750713, 469994001, 493522964, 497640449, 514313671
459182080, 503496704, 525643776, 504848384, 519360512, 484929536, 514347008, 522293248, 516694016, 524447744, 499410347, 489096020, 509393207, 517278974, 521459529, 523912230, 516743958, 472236948, 504741472, 516259367, 478970292, 516818120, 493707675, 503188978, 488189424, 482348655, 491109358, 460409066, 463068193, 509876097
426672128, 520052736, 526041088, 498823168, 522690560, 525361152, 519462912, 517128192, 523771904, 522567680, 454465517, 463022325, 467830840, 470271159, 433889443, 444206665, 509544153, 458191433, 525006121, 437598445, 492053521, 521468381, 475932479, 492321427, 437522422, 459484191, 517133190, 493279251, 434199478, 469848468
454164480, 525455360, 515571712, 510152704, 520876032, 500793344, 523735040, 518451200, 527937536, 507207680, 470345360, 527637808, 508738226, 501728230, 487690349, 519909423, 523560918, 508150798, 527510170, 482409403, 488074327, 475503093, 512145963, 505602007, 521427288, 520170441, 473276733, 490929203, 488067416, 482989216
453451776, 497733632, 497782784, 518127616, 502439936, 520462336, 517271552, 519962624, 516165632, 517545984, 463255069, 472204166, 473232217, 456919204, 453620948, 494748826, 501757767, 514055037, 479400752, 486657068, 515302190, 485246304, 504258812, 496043926, 489384489, 458234086, 463252449, 460602958, 481484056, 461138723
446746624, 524742656, 522948608, 497188864, 519081984, 529776640, 504193024, 506667008, 515469312, 528007168, 492235495, 464812788, 463529804, 478257117, 464840062, 455352462, 500979003, 471819495, 517492563, 514688670, 515225127, 468268328, 495911091, 481292224, 510843816, 472451201, 448077700, 456708667, 493916837, 489374821
456433664, 526004224, 521166848, 528158720, 516841472, 491950080, 501489664, 503959552, 506421248, 519766016, 503198102, 468363474, 487319295, 482317135, 470365557, 479040537, 496207889, 464849681, 523886843, 510389999, 501933056, 477277621, 479065318, 490315486, 519972066, 520668047, 456945913, 503525645, 481023875, 466662531
456433664, 526004224, 521166848, 528158720, 516841472, 491950080, 501489664, 503959552, 506421248, 519766016, 503198102, 468363474, 487319295, 482317135, 470365557, 479040537, 496207889, 464849681, 523886843, 510389999, 501933056, 477277621, 479065318, 490315486, 519972066, 520668047, 456945913, 503525645, 481023875, 466662531
480813056, 522567680, 532623360, 499208192, 531664896, 501604352, 529752064, 519479296, 516517888, 489025536, 524705885, 530627193, 495946350, 496581419, 514392928, 494525816, 489003736, 496642670, 483761800, 482870883, 490238189, 500175362, 518629162, 526076220, 483656387, 525818656, 484062169, 515813015, 506149718, 517300908
480813056, 522567680, 532623360, 499208192, 531664896, 501604352, 529752064, 519479296, 516517888, 489025536, 524705885, 530627193, 495946350, 496581419, 514392928, 494525816, 489003736, 496642670, 483761800, 482870883, 490238189, 500175362, 518629162, 526076220, 483656387, 525818656, 484062169, 515813015, 506149718, 517300908
465903616, 497483776, 529502208, 521474048, 520978432, 529608704, 502140928, 516415488, 506429440, 519589888, 502773635, 502727316, 502045148, 523136163, 471308812, 492139950, 511090223, 506140261, 468827489, 493410587, 521479256, 478320616, 508354342, 493284974, 483275040, 483745985, 518632140, 467535712, 519263932, 485332652
465903616, 497483776, 529502208, 521474048, 520978432, 529608704, 502140928, 516415488, 506429440, 519589888, 502773635, 502727316, 502045148, 523136163, 471308812, 492139950, 511090223, 506140261, 468827489, 493410587, 521479256, 478320616, 508354342, 493284974, 483275040, 483745985, 518632140, 467535712, 519263932, 485332652
451031040, 504582144, 483688448, 521441280, 523304960, 522817536, 526987264, 489820160, 503943168, 522260480, 475467927, 513929061, 509721492, 510409684, 453800219, 467635096, 483554058, 487889637, 492454834, 480130680, 488631124, 467782497, 494618491, 463158213, 499712171, 486206787, 484666111, 510692733, 490327019, 493021194
492056576, 496332800, 512491520, 534429696, 496906240, 514605056, 508477440, 518221824, 505737216, 525520896, 508808314, 510064919, 524064678, 508756370, 507504324, 527215649, 530004302, 501280355, 531231161, 506091564, 512803125, 525797265, 527190165, 518677954, 510423759, 508066914, 502064136, 523517693, 532875388, 533673070
440815616, 533733376, 522485760, 502165504, 504254464, 522887168, 498212864, 503451648, 520732672, 500498432, 511143093, 491661086, 524525273, 482254067, 488322470, 516281534, 462790368, 533691452, 527869157, 518518216, 521083787, 499807722, 520268123, 481707213, 459410695, 500830270, 497454303, 493624469, 504093919, 449715042
451608576, 500510720, 499560448, 498368512, 499437568, 504676352, 524640256, 495374336, 492523520, 491954176, 477339617, 514050451, 507212324, 501962232, 485759410, 487170600, 467680264, 455391812, 487196233, 481270878, 469139725, 460407807, 470720731, 501316382, 482393606, 454125130, 474891648, 524175758, 488592957, 510969732
472752128, 520364032, 521146368, 502222848, 535339008, 517435392, 501579776, 502128640, 517226496, 517718016, 506346276, 529104205, 515033146, 483969966, 507627186, 498767980, 492435137, 499841379, 525735117, 501748794, 477127688, 517515381, 496010809, 473768209, 488294873, 475974127, 523908605, 485521350, 488585909, 500822625
429281280, 351035392, 522743808, 540966912, 518639616, 520314880, 520519680, 513564672, 496992256, 522121216, 470663695, 494229866, 361743044, 423690157, 503970771, 451297544, 412863540, 453550752, 362109459, 484260698, 435249285, 421975522, 432923452, 421266166, 419611647, 373040607, 428977715, 424666337, 418697214, 386161382
469741568, 519249920, 536322048, 495529984, 500465664, 517681152, 495222784, 531050496, 520556544, 504389632, 472542382, 474942440, 496506777, 499732083, 522944805, 489116058, 526791730, 502485299, 491367339, 507865344, 495139871, 475351167, 509245873, 505592887, 518690403, 505753119, 511008773, 494526906, 481677104, 490664052
417816576, 515653632, 509153280, 509423616, 521469952, 523182080, 522518528, 516902912, 520556544, 518184960, 488526485, 467947873, 463073404, 504047477, 474119090, 453386275, 427438993, 493173504, 496996055, 454852845, 492512350, 515491464, 508577595, 498758004, 430804842, 465626360, 429443223, 438576711, 440136195, 489017198
482992128, 538910720, 505102336, 525144064, 493465600, 490778624, 494514176, 517111808, 536158208, 491692032, 514175284, 506850436, 526292130, 495970061, 515135095, 517309070, 536137074, 536619859, 520188045, 498757744, 497242724, 517857907, 490612800, 512101184, 515193218, 537287056, 514516193, 521459502, 485175965, 515580375
464261120, 520880128, 523501568, 500535296, 497496064, 486719488, 496885760, 500957184, 524193792, 496652288, 508431932, 515124904, 471870503, 523910885, 520349201, 473401572, 496972787, 513706474, 507852916, 509862106, 480101213, 509584717, 506417925, 485977494, 497854220, 499746832, 517919115, 505425171, 480065262, 493953777
459816960, 506265600, 506114048, 510062592, 497422336, 526655488, 538378240, 510095360, 526270464, 515325952, 511097400, 469070907, 476976763, 491230637, 479401057, 476822032, 488332078, 498679681, 478568916, 495914869, 528582199, 484735533, 484758721, 506581838, 516306581, 527816160, 510815042, 499067904, 526233089, 537903464
462209024, 524771328, 490758144, 510812160, 491872256, 521289728, 510672896, 499769344, 510521344, 511217664, 489514964, 488941293, 479522603, 503706194, 474733220, 466840885, 502338386, 514394169, 480736016, 487426857, 524691821, 491398997, 520723604, 516495139, 482691126, 515311999, 509630897, 492912246, 521576866, 490895559
467451904, 494432256, 495206400, 518074368, 520138752, 496881664, 524763136, 521691136, 535011328, 506597376, 525279564, 527805629, 499770193, 529016501, 506851577, 480825475, 483918934, 497200177, 512841753, 525888189, 517033378, 497276217, 472383269, 509333902, 475214828, 479715466, 516794620, 511388445, 492054695, 525240677
463638528, 527495168, 498925568, 502366208, 497610752, 492789760, 524980224, 504602624, 518049792, 500203520, 479349426, 491004462, 507052714, 513297427, 475360093, 463946360, 476420005, 515429974, 469239652, 505438885, 513873692, 483973693, 522637737, 501721075, 524649547, 518041306, 511710796, 475004159, 488309891, 510268798
446812160, 501620736, 534147072, 514936832, 527777792, 504070144, 522645504, 519520256, 520814592, 515952640, 479378648, 504321360, 460245201, 520270491, 509985615, 527545750, 497719235, 529880174, 502046852, 503773324, 465518303, 519938120, 529111387, 500727047, 485201277, 502824199, 516397153, 482587419, 519946070, 533938245
415977472, 535592960, 520548352, 502222848, 511098880, 511373312, 524288000, 503783424, 509292544, 518868992, 483369005, 449445767, 527288161, 471111685, 484470351, 456221638, 483447062, 420095864, 528042263, 531050071, 472726331, 418501425, 494950105, 453286085, 420612083, 518040458, 504923579, 445865724, 468965483, 468523593
463802368, 508653568, 516689920, 496640000, 500154368, 523292672, 521072640, 490823680, 528326656, 500289536, 499434789, 478301987, 526454023, 469644375, 516216978, 476145248, 495870375, 522989706, 519610847, 505020597, 468715667, 503406684, 481980613, 466101822, 507198459, 476352229, 525176988, 508721776, 464431537, 469172929
459587584, 508391424, 506957824, 528449536, 497586176, 515928064, 519876608, 525606912, 491040768, 496230400, 472676484, 487682429, 468317974, 519532490, 475554614, 461315337, 468590996, 511680884, 485467788, 490918711, 504560235, 478422310, 478852530, 491798961, 509121798, 526753342, 487159679, 484235504, 464446147, 469766558
453505024, 506535936, 499732480, 501022720, 482320384, 495927296, 516362240, 525492224, 518107136, 492048384, 486025239, 461399775, 515275432, 477552005, 476626290, 503209829, 517100289, 472598140, 463579776, 509872739, 498784774, 476907122, 487698204, 516439309, 476826125, 510175575, 519158692, 473252465, 482676309, 512451997
453693440, 516288512, 490733568, 522006528, 504512512, 516988928, 523620352, 520474624, 507076608, 490655744, 510394359, 459129979, 480577812, 481026598, 518854025, 468695452, 518466896, 509576505, 488125399, 514577719, 473825384, 508576326, 498581453, 494070072, 506274288, 516381244, 522324148, 481567758, 513183173, 520121752
460062720, 522801152, 511172608, 499630080, 517943296, 521162752, 500178944, 526434304, 499564544, 520572928, 468305296, 488186442, 514126736, 483896979, 470728490, 497738020, 495064895, 507343462, 506311111, 513776155, 503955201, 467425882, 514747931, 471545511, 464047242, 514819840, 463118443, 515805134, 505786599, 525079578
448856064, 523636736, 520736768, 500617216, 511381504, 510402560, 519397376, 521744384, 520384512, 497471488, 519299240, 471723136, 514097724, 481245747, 504453264, 493686799, 519094427, 497111751, 479988490, 497177886, 475654271, 461623848, 451913143, 482114005, 486340393, 489691591, 490337130, 518495999, 467855554, 503236707
452886528, 508010496, 512348160, 523698176, 494800896, 525471744, 512987136, 504426496, 521564160, 522498048, 496003953, 509275533, 523160412, 483615803, 490827483, 521514311, 465232068, 474231852, 516277085, 473355532, 508942757, 496062584, 472703582, 506016601, 495605675, 488508419, 487161299, 515148800, 495634923, 507829199
435888128, 520208384, 519036928, 526053376, 510275584, 519827456, 504524800, 497971200, 494366720, 521912320, 515162974, 488567873, 484001102, 469503920, 478173223, 468867918, 520011294, 519158564, 506002202, 449035531, 503239009, 453195442, 458657326, 519307124, 449955491, 454963064, 448641407, 438625985, 497122649, 445659226
471801856, 520519680, 526516224, 518111232, 517865472, 513888256, 498868224, 517926912, 514609152, 523034624, 518409970, 507792764, 525738889, 485968851, 519004807, 505494498, 499104344, 489376808, 485322874, 500184243, 521942007, 480216491, 488639032, 491677195, 526215222, 471807855, 476172887, 515097368, 516699361, 482092684
447909888, 496775168, 488300544, 520724480, 532213760, 506830848, 503947264, 487936000, 500396032, 517050368, 516461695, 506622714, 493976784, 518881748, 465431640, 521783019, 504272465, 494264466, 478439934, 454457798, 517813504, 513917669, 456224329, 515084400, 450043378, 514400252, 453279016, 497985430, 453667989, 482042194
452378624, 509136896, 521871360, 500969472, 518332416, 516665344, 489828352, 498397184, 515715072, 499818496, 454467343, 482942492, 505388031, 485993743, 504608953, 452780054, 454927687, 502665343, 520286236, 514080896, 458544677, 488101947, 452600130, 495921400, 478976761, 494946095, 473208484, 456064140, 485827876, 457351940
459972608, 497205248, 524959744, 511823872, 500359168, 518561792, 515833856, 531689472, 490151936, 528027648, 511255656, 497985520, 464011942, 487782846, 460098843, 472981935, 497701272, 522730576, 506907040, 500226132, 505406691, 529059838, 515965757, 467140444, 495925560, 498389549, 477116617, 512151110, 464104213, 510576575
464838656, 506249216, 516526080, 518082560, 492138496, 508620800, 526295040, 497283072, 536977408, 522317824, 509936942, 519534266, 516074841, 473694969, 502204268, 466131282, 482929059, 536111118, 484369306, 479214557, 532083396, 535050586, 466576963, 519818797, 466471119, 522045075, 534473174, 532177962, 515058980, 477042123
464027648, 521469952, 514568192, 502771712, 502693888, 517189632, 520290304, 489885696, 498839552, 522223616, 481964002, 490383162, 507614995, 479341984, 514118481, 483778067, 501156596, 473079799, 513900115, 468449389, 478804090, 468900760, 472268105, 476425330, 467655466, 516665025, 497334600, 522089926, 479689320, 471828588
481480704, 499810304, 505200640, 495403008, 500744192, 503296000, 516583424, 497700864, 523046912, 514084864, 513078496, 507661246, 515164005, 518534868, 506375795, 497568014, 502031595, 510392918, 490159830, 489392746, 492598361, 510110973, 497855253, 507919736, 511400186, 521619096, 491118405, 488564202, 499866078, 501918792
456359936, 498253824, 501960704, 517263360, 505933824, 526462976, 514691072, 497127424, 521113600, 507179008, 478288722, 517031218, 484046009, 506551461, 473758620, 482240275, 474137062, 503442833, 525006017, 474452950, 485080439, 491794335, 496717513, 459127736, 504544986, 481059351, 479198054, 517454925, 485393516, 466343723
459223040, 508579840, 529698816, 543313920, 507953152, 512421888, 523739136, 523100160, 520818688, 508416000, 460882232, 541451067, 489716415, 489477537, 507570748, 513808306, 460019234, 474616326, 539740760, 524550718, 464733110, 486376285, 474106050, 481812044, 474558582, 540668594, 500672071, 460408133, 462200850, 506158158
442679296, 521850880, 520810496, 518242304, 502190080, 521056256, 522858496, 508293120, 492470272, 517312512, 498941838, 498548963, 492379088, 483476242, 448988897, 502161305, 460694680, 488230306, 493446868, 515521540, 483575237, 469571386, 520158547, 457751589, 484931913, 463976170, 520261616, 457548191, 480677609, 500443562
449863680, 520486912, 520630272, 500428800, 510865408, 507863040, 518148096, 496562176, 544759808, 520929280, 505338686, 463841561, 516011560, 453716078, 490481625, 458815394, 494088905, 541591524, 542282773, 500882599, 504052227, 481139169, 524665340, 454549428, 533887345, 529137581, 483973237, 466307940, 535123172, 486850169
476028928, 522088448, 497692672, 528388096, 518766592, 506929152, 497852416, 522080256, 519880704, 534278144, 477218840, 523568759, 493258691, 522186188, 516735478, 514247113, 523006935, 496758345, 519559895, 479867289, 528786447, 516970795, 523392019, 480908203, 508880429, 523457875, 505783092, 476488173, 524725623, 480235490
454832128, 496054272, 516419584, 503877632, 501350400, 499752960, 506327040, 500535296, 507252736, 515305472, 502031672, 502068817, 491171400, 513572221, 461909444, 473915399, 464287435, 471257404, 480474868, 471285990, 503238903, 465099938, 510962779, 493573731, 474381957, 458921120, 493822853, 497719522, 496375450, 491020007
465485824, 498724864, 520806400, 521265152, 497479680, 392916992, 526786560, 497184768, 520601600, 539258880, 504802077, 494613954, 479823981, 435344990, 458787620, 474205155, 432298984, 512998563, 514129380, 501183170, 468641167, 412584339, 470163340, 488800437, 447542137, 464411772, 488688343, 437213480, 504237943, 442836803
435249152, 495214592, 521728000, 524812288, 522575872, 492605440, 518787072, 504590336, 499675136, 509538304, 517245814, 515131195, 491829806, 506786509, 462490673, 523228594, 481843446, 453292635, 491169716, 496833420, 515737776, 487989093, 520466789, 515164042, 478904450, 476554159, 484327196, 451339603, 481769990, 470627580
465170432, 517517312, 495861760, 518307840, 509759488, 490913792, 508899328, 495226880, 516038656, 518549504, 512139746, 506323720, 511659828, 498341131, 473446555, 486490916, 474712125, 470355564, 497433788, 480484323, 477782986, 498063899, 484592207, 491020740, 475033342, 469149099, 485434488, 508339377, 512438699, 498960946
454135808, 513486848, 522973184, 526307328, 497164288, 504582144, 530206720, 520904704, 504147968, 513744896, 456173854, 481975833, 503210696, 459905897, 502111870, 513927777, 471703282, 495301113, 471008611, 473996396, 528874846, 467653016, 488906746, 497981301, 495452399, 501217626, 510648808, 488928630, 508178282, 493631591
454770688, 505966592, 520511488, 493899776, 518959104, 520642560, 503263232, 514658304, 530202624, 533995520, 519139747, 484157394, 519544874, 481230207, 496875924, 525516037, 521730268, 502730658, 477888417, 508830639, 503719541, 530263623, 469830392, 480273818, 502024302, 521035498, 471581722, 510327240, 513891965, 507166994
431505408, 486658048, 510439424, 517132288, 505950208, 492085248, 506118144, 502513664, 519266304, 507240448, 499939488, 454517514, 511103207, 493829387, 509968573, 519201238, 504925837, 440557150, 461652536, 475440533, 469407298, 470492176, 451926845, 453993546, 513749661, 517309895, 492962208, 484261501, 491589064, 431736764
460722176, 511315968, 500203520, 489828352, 528510976, 524984320, 518258688, 506077184, 506867712, 523898880, 506996073, 467231485, 487199802, 470636909, 504601495, 493677770, 494571687, 494209093, 527597202, 476417785, 509136682, 500650415, 498139015, 501265276, 487231203, 467375068, 509807830, 487336149, 489127458, 479232645
446988288, 528052224, 523685888, 504365056, 509353984, 500822016, 499322880, 498925568, 520589312, 524267520, 479884785, 479277739, 472383958, 454658774, 492339788, 494912959, 481684074, 498637693, 466487608, 501823452, 509303191, 469843214, 502239980, 502068700, 483175405, 520419547, 518290173, 474473920, 465799035, 456654336
449597440, 483811328, 528175104, 501743616, 516780032, 501080064, 498089984, 502804480, 528375808, 500817920, 474698647, 469091827, 489906152, 451965840, 523297363, 492717875, 521537463, 494056968, 467852780, 527218308, 496997812, 506711649, 503045837, 449917295, 494272452, 513259109, 527563469, 512204615, 467320197, 524566549
453353472, 491999232, 513327104, 513089536, 521895936, 516071424, 497209344, 520417280, 511827968, 519290880, 474949427, 458558156, 517173677, 460342884, 480961084, 493926185, 491484075, 466140968, 509466109, 484162068, 513310634, 513207385, 494823171, 458504750, 489151888, 463315691, 484728890, 509230921, 478823328, 497973472
458764288, 498049024, 508219392, 491393024, 525627392, 524279808, 524234752, 522395648, 509014016, 513888256, 513325529, 468952777, 496674667, 476179052, 486788130, 484741463, 496164843, 490676102, 499143039, 489713882, 468275842, 508024804, 513843436, 481705417, 479746198, 518526668, 519706196, 517971012, 483924933, 520932134
465076224, 500867072, 510787584, 509169664, 501645312, 497221632, 519163904, 514699264, 514568192, 501809152, 473323076, 475608424, 487418912, 500702558, 517834780, 467783070, 510377950, 489060440, 490119391, 507163419, 502929154, 509965478, 467408294, 491305965, 512478218, 504732283, 468113362, 496437895, 484565582, 516707181
464330752, 515031040, 520470528, 515190784, 505774080, 506855424, 517226496, 510873600, 520425472, 521216000, 477276568, 494853463, 502980941, 516219076, 507244554, 464844332, 491856495, 505308836, 506996774, 520474982, 492274771, 516260366, 469118144, 505320308, 519502609, 506784890, 488544451, 483139257, 511292504, 500867409
